t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1606401233,108963,2.072487,0.000000,0.000000,0.000000,events/second
1606401236,108963,2.072369,0.000000,0.000000,0.000000,events/second
1606401239,108963,2.072251,0.000000,0.000000,0.000000,events/second
1606401242,108963,2.072132,0.000000,0.000000,0.000000,events/second
1606401245,108963,2.072014,0.000000,0.000000,0.000000,events/second
1606401248,108963,2.071896,0.000000,0.000000,0.000000,events/second
1606401251,108963,2.071778,0.000000,0.000000,0.000000,events/second
1606401254,108963,2.071660,0.000000,0.000000,0.000000,events/second
1606401257,108963,2.071541,0.000000,0.000000,0.000000,events/second
1606401260,108963,2.071423,0.000000,0.000000,0.000000,events/second
1606401263,108963,2.071305,0.000000,0.000000,0.000000,events/second
1606401266,108963,2.071187,0.000000,0.000000,0.000000,events/second
1606401269,108963,2.071069,0.000000,0.000000,0.000000,events/second
1606401272,108963,2.070951,0.000000,0.000000,0.000000,events/second
1606401275,108963,2.070833,0.000000,0.000000,0.000000,events/second
1606401278,108963,2.070715,0.000000,0.000000,0.000000,events/second
1606401281,108963,2.070597,0.000000,0.000000,0.000000,events/second
1606401284,108963,2.070479,0.000000,0.000000,0.000000,events/second
1606401287,108963,2.070360,0.000000,0.000000,0.000000,events/second
1606401290,108963,2.070243,0.000000,0.000000,0.000000,events/second
1606401293,108963,2.070125,0.000000,0.000000,0.000000,events/second
1606401296,108963,2.070007,0.000000,0.000000,0.000000,events/second
1606401299,108963,2.069889,0.000000,0.000000,0.000000,events/second
1606401302,108963,2.069771,0.000000,0.000000,0.000000,events/second
1606401305,108963,2.069653,0.000000,0.000000,0.000000,events/second
1606401308,108963,2.069535,0.000000,0.000000,0.000000,events/second
1606401311,108963,2.069417,0.000000,0.000000,0.000000,events/second
1606401314,108963,2.069298,0.000000,0.000000,0.000000,events/second
1606401317,108963,2.069181,0.000000,0.000000,0.000000,events/second
1606401320,108963,2.069063,0.000000,0.000000,0.000000,events/second
1606401323,108963,2.068946,0.000000,0.000000,0.000000,events/second
1606401326,108963,2.068828,0.000000,0.000000,0.000000,events/second
1606401329,108963,2.068710,0.000000,0.000000,0.000000,events/second
1606401332,108963,2.068592,0.000000,0.000000,0.000000,events/second
1606401335,108963,2.068474,0.000000,0.000000,0.000000,events/second
1606401338,108963,2.068356,0.000000,0.000000,0.000000,events/second
1606401341,108963,2.068239,0.000000,0.000000,0.000000,events/second
1606401344,108963,2.068121,0.000000,0.000000,0.000000,events/second
1606401347,108963,2.068003,0.000000,0.000000,0.000000,events/second
1606401350,108963,2.067885,0.000000,0.000000,0.000000,events/second
1606401353,108963,2.067768,0.000000,0.000000,0.000000,events/second
1606401356,108963,2.067650,0.000000,0.000000,0.000000,events/second
1606401359,108963,2.067532,0.000000,0.000000,0.000000,events/second
1606401362,108963,2.067414,0.000000,0.000000,0.000000,events/second
1606401365,108963,2.067297,0.000000,0.000000,0.000000,events/second
1606401368,108963,2.067179,0.000000,0.000000,0.000000,events/second
1606401371,108963,2.067061,0.000000,0.000000,0.000000,events/second
1606401374,108963,2.066944,0.000000,0.000000,0.000000,events/second
1606401377,108963,2.066826,0.000000,0.000000,0.000000,events/second
1606401380,108963,2.066709,0.000000,0.000000,0.000000,events/second
1606401383,108963,2.066591,0.000000,0.000000,0.000000,events/second
1606401386,108963,2.066474,0.000000,0.000000,0.000000,events/second
1606401389,108963,2.066356,0.000000,0.000000,0.000000,events/second
1606401392,108963,2.066238,0.000000,0.000000,0.000000,events/second
1606401395,108963,2.066121,0.000000,0.000000,0.000000,events/second
1606401398,108963,2.066003,0.000000,0.000000,0.000000,events/second
1606401401,108963,2.065886,0.000000,0.000000,0.000000,events/second
1606401404,108963,2.065768,0.000000,0.000000,0.000000,events/second
1606401407,108963,2.065651,0.000000,0.000000,0.000000,events/second
1606401410,108963,2.065533,0.000000,0.000000,0.000000,events/second
1606401413,108963,2.065416,0.000000,0.000000,0.000000,events/second
1606401416,108963,2.065298,0.000000,0.000000,0.000000,events/second
1606401419,108963,2.065181,0.000000,0.000000,0.000000,events/second
1606401422,108963,2.065064,0.000000,0.000000,0.000000,events/second
1606401425,108963,2.064946,0.000000,0.000000,0.000000,events/second
1606401428,108963,2.064829,0.000000,0.000000,0.000000,events/second
1606401431,108963,2.064711,0.000000,0.000000,0.000000,events/second
1606401434,108963,2.064594,0.000000,0.000000,0.000000,events/second
1606401437,108963,2.064477,0.000000,0.000000,0.000000,events/second
1606401440,108963,2.064359,0.000000,0.000000,0.000000,events/second
1606401443,108963,2.064242,0.000000,0.000000,0.000000,events/second
1606401446,108963,2.064125,0.000000,0.000000,0.000000,events/second
1606401449,108963,2.064008,0.000000,0.000000,0.000000,events/second
