t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1606449687,21,0.002398,0.000000,0.000000,0.000000,events/second
1606449690,21,0.002397,0.000000,0.000000,0.000000,events/second
1606449693,21,0.002396,0.000000,0.000000,0.000000,events/second
1606449696,21,0.002396,0.000000,0.000000,0.000000,events/second
1606449699,21,0.002395,0.000000,0.000000,0.000000,events/second
1606449702,21,0.002394,0.000000,0.000000,0.000000,events/second
1606449705,21,0.002393,0.000000,0.000000,0.000000,events/second
1606449708,21,0.002392,0.000000,0.000000,0.000000,events/second
1606449711,21,0.002391,0.000000,0.000000,0.000000,events/second
1606449714,21,0.002391,0.000000,0.000000,0.000000,events/second
1606449717,21,0.002390,0.000000,0.000000,0.000000,events/second
1606449720,21,0.002389,0.000000,0.000000,0.000000,events/second
1606449723,21,0.002388,0.000000,0.000000,0.000000,events/second
1606449726,21,0.002387,0.000000,0.000000,0.000000,events/second
1606449729,21,0.002387,0.000000,0.000000,0.000000,events/second
1606449732,21,0.002386,0.000000,0.000000,0.000000,events/second
1606449735,21,0.002385,0.000000,0.000000,0.000000,events/second
1606449738,21,0.002384,0.000000,0.000000,0.000000,events/second
1606449741,21,0.002383,0.000000,0.000000,0.000000,events/second
1606449744,21,0.002382,0.000000,0.000000,0.000000,events/second
1606449747,21,0.002382,0.000000,0.000000,0.000000,events/second
1606449750,21,0.002381,0.000000,0.000000,0.000000,events/second
1606449753,21,0.002380,0.000000,0.000000,0.000000,events/second
1606449756,21,0.002379,0.000000,0.000000,0.000000,events/second
1606449759,21,0.002378,0.000000,0.000000,0.000000,events/second
1606449762,21,0.002378,0.000000,0.000000,0.000000,events/second
1606449765,21,0.002377,0.000000,0.000000,0.000000,events/second
1606449768,21,0.002376,0.000000,0.000000,0.000000,events/second
1606449771,21,0.002375,0.000000,0.000000,0.000000,events/second
1606449774,21,0.002374,0.000000,0.000000,0.000000,events/second
1606449777,21,0.002374,0.000000,0.000000,0.000000,events/second
1606449780,21,0.002373,0.000000,0.000000,0.000000,events/second
1606449783,21,0.002372,0.000000,0.000000,0.000000,events/second
1606449786,21,0.002371,0.000000,0.000000,0.000000,events/second
1606449789,21,0.002370,0.000000,0.000000,0.000000,events/second
1606449792,21,0.002370,0.000000,0.000000,0.000000,events/second
1606449795,21,0.002369,0.000000,0.000000,0.000000,events/second
1606449798,21,0.002368,0.000000,0.000000,0.000000,events/second
1606449801,21,0.002367,0.000000,0.000000,0.000000,events/second
1606449804,21,0.002366,0.000000,0.000000,0.000000,events/second
1606449807,21,0.002366,0.000000,0.000000,0.000000,events/second
1606449810,21,0.002365,0.000000,0.000000,0.000000,events/second
1606449813,21,0.002364,0.000000,0.000000,0.000000,events/second
1606449816,21,0.002363,0.000000,0.000000,0.000000,events/second
1606449819,21,0.002362,0.000000,0.000000,0.000000,events/second
1606449822,21,0.002362,0.000000,0.000000,0.000000,events/second
1606449825,21,0.002361,0.000000,0.000000,0.000000,events/second
1606449828,21,0.002360,0.000000,0.000000,0.000000,events/second
1606449831,21,0.002359,0.000000,0.000000,0.000000,events/second
1606449834,21,0.002358,0.000000,0.000000,0.000000,events/second
1606449837,21,0.002358,0.000000,0.000000,0.000000,events/second
1606449840,21,0.002357,0.000000,0.000000,0.000000,events/second
1606449843,21,0.002356,0.000000,0.000000,0.000000,events/second
1606449846,21,0.002355,0.000000,0.000000,0.000000,events/second
1606449849,21,0.002354,0.000000,0.000000,0.000000,events/second
1606449852,21,0.002354,0.000000,0.000000,0.000000,events/second
1606449855,21,0.002353,0.000000,0.000000,0.000000,events/second
1606449858,21,0.002352,0.000000,0.000000,0.000000,events/second
1606449861,21,0.002351,0.000000,0.000000,0.000000,events/second
1606449864,21,0.002350,0.000000,0.000000,0.000000,events/second
1606449867,21,0.002350,0.000000,0.000000,0.000000,events/second
1606449870,21,0.002349,0.000000,0.000000,0.000000,events/second
1606449873,21,0.002348,0.000000,0.000000,0.000000,events/second
1606449876,21,0.002347,0.000000,0.000000,0.000000,events/second
1606449879,21,0.002347,0.000000,0.000000,0.000000,events/second
1606449882,21,0.002346,0.000000,0.000000,0.000000,events/second
1606449885,21,0.002345,0.000000,0.000000,0.000000,events/second
1606449888,21,0.002344,0.000000,0.000000,0.000000,events/second
1606449891,21,0.002343,0.000000,0.000000,0.000000,events/second
1606449894,21,0.002343,0.000000,0.000000,0.000000,events/second
1606449897,21,0.002342,0.000000,0.000000,0.000000,events/second
1606449900,21,0.002341,0.000000,0.000000,0.000000,events/second
1606449903,21,0.002340,0.000000,0.000000,0.000000,events/second
1606449906,21,0.002339,0.000000,0.000000,0.000000,events/second
1606449909,21,0.002339,0.000000,0.000000,0.000000,events/second
1606449912,21,0.002338,0.000000,0.000000,0.000000,events/second
1606449915,21,0.002337,0.000000,0.000000,0.000000,events/second
1606449918,21,0.002336,0.000000,0.000000,0.000000,events/second
1606449921,21,0.002336,0.000000,0.000000,0.000000,events/second
1606449924,21,0.002335,0.000000,0.000000,0.000000,events/second
1606449927,21,0.002334,0.000000,0.000000,0.000000,events/second
1606449930,21,0.002333,0.000000,0.000000,0.000000,events/second
1606449933,21,0.002332,0.000000,0.000000,0.000000,events/second
1606449936,21,0.002332,0.000000,0.000000,0.000000,events/second
1606449939,21,0.002331,0.000000,0.000000,0.000000,events/second
1606449942,21,0.002330,0.000000,0.000000,0.000000,events/second
1606449945,21,0.002329,0.000000,0.000000,0.000000,events/second
1606449948,21,0.002329,0.000000,0.000000,0.000000,events/second
1606449951,21,0.002328,0.000000,0.000000,0.000000,events/second
1606449954,21,0.002327,0.000000,0.000000,0.000000,events/second
1606449957,21,0.002326,0.000000,0.000000,0.000000,events/second
1606449960,21,0.002325,0.000000,0.000000,0.000000,events/second
1606449963,21,0.002325,0.000000,0.000000,0.000000,events/second
1606449966,21,0.002324,0.000000,0.000000,0.000000,events/second
1606449969,21,0.002323,0.000000,0.000000,0.000000,events/second
1606449972,21,0.002322,0.000000,0.000000,0.000000,events/second
1606449975,21,0.002322,0.000000,0.000000,0.000000,events/second
1606449978,21,0.002321,0.000000,0.000000,0.000000,events/second
1606449981,21,0.002320,0.000000,0.000000,0.000000,events/second
1606449984,21,0.002319,0.000000,0.000000,0.000000,events/second
1606449987,21,0.002319,0.000000,0.000000,0.000000,events/second
1606449990,21,0.002318,0.000000,0.000000,0.000000,events/second
