t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1606374890,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374893,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374896,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374899,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374902,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374905,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374908,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374911,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374914,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374917,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374920,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374923,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374926,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374929,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374932,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374935,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374938,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374941,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374944,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374947,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374950,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374953,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374956,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374959,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374962,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374965,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374968,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374971,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374974,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374977,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374980,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374983,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374986,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374989,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374992,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374995,0,0.000000,0.000000,0.000000,0.000000,events/second
1606374998,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375001,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375004,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375007,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375010,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375013,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375016,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375019,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375022,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375025,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375028,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375031,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375034,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375037,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375040,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375043,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375046,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375049,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375052,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375055,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375058,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375061,0,0.000000,0.000000,0.000000,0.000000,events/second
1606375064,0,0.000000,0.000000,0.000000,0.000000,events/second
