t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1606444320,17,0.005014,0.000000,0.000000,0.000000,events/second
1606444323,17,0.005010,0.000000,0.000000,0.000000,events/second
1606444326,17,0.005005,0.000000,0.000000,0.000000,events/second
1606444329,17,0.005001,0.000000,0.000000,0.000000,events/second
1606444332,17,0.004996,0.000000,0.000000,0.000000,events/second
1606444335,17,0.004992,0.000000,0.000000,0.000000,events/second
1606444338,17,0.004988,0.000000,0.000000,0.000000,events/second
1606444341,17,0.004983,0.000000,0.000000,0.000000,events/second
1606444344,17,0.004979,0.000000,0.000000,0.000000,events/second
1606444347,17,0.004975,0.000000,0.000000,0.000000,events/second
1606444350,18,0.005263,0.000000,0.000000,0.000000,events/second
1606444353,18,0.005258,0.000000,0.000000,0.000000,events/second
1606444356,18,0.005253,0.000000,0.000000,0.000000,events/second
1606444359,18,0.005249,0.000000,0.000000,0.000000,events/second
1606444362,18,0.005244,0.000000,0.000000,0.000000,events/second
1606444365,18,0.005240,0.000000,0.000000,0.000000,events/second
1606444368,18,0.005235,0.000000,0.000000,0.000000,events/second
1606444371,18,0.005230,0.000000,0.000000,0.000000,events/second
1606444374,18,0.005226,0.000000,0.000000,0.000000,events/second
1606444377,18,0.005221,0.000000,0.000000,0.000000,events/second
1606444380,18,0.005217,0.000000,0.000000,0.000000,events/second
1606444383,18,0.005212,0.000000,0.000000,0.000000,events/second
1606444386,18,0.005208,0.000000,0.000000,0.000000,events/second
1606444389,18,0.005203,0.000000,0.000000,0.000000,events/second
1606444392,18,0.005199,0.000000,0.000000,0.000000,events/second
1606444395,18,0.005194,0.000000,0.000000,0.000000,events/second
1606444398,18,0.005190,0.000000,0.000000,0.000000,events/second
1606444401,19,0.005473,0.000000,0.000000,0.000000,events/second
1606444404,19,0.005469,0.000000,0.000000,0.000000,events/second
1606444407,19,0.005464,0.000000,0.000000,0.000000,events/second
1606444410,19,0.005459,0.000000,0.000000,0.000000,events/second
1606444413,19,0.005454,0.000000,0.000000,0.000000,events/second
1606444416,19,0.005450,0.000000,0.000000,0.000000,events/second
1606444419,19,0.005445,0.000000,0.000000,0.000000,events/second
1606444422,19,0.005440,0.000000,0.000000,0.000000,events/second
1606444425,19,0.005436,0.000000,0.000000,0.000000,events/second
1606444428,19,0.005431,0.000000,0.000000,0.000000,events/second
1606444431,19,0.005426,0.000000,0.000000,0.000000,events/second
1606444434,19,0.005422,0.000000,0.000000,0.000000,events/second
1606444437,19,0.005417,0.000000,0.000000,0.000000,events/second
1606444440,19,0.005413,0.000000,0.000000,0.000000,events/second
1606444443,19,0.005408,0.000000,0.000000,0.000000,events/second
1606444446,19,0.005403,0.000000,0.000000,0.000000,events/second
1606444449,19,0.005399,0.000000,0.000000,0.000000,events/second
1606444452,19,0.005394,0.000000,0.000000,0.000000,events/second
1606444455,19,0.005389,0.000000,0.000000,0.000000,events/second
1606444458,19,0.005385,0.000000,0.000000,0.000000,events/second
1606444461,19,0.005380,0.000000,0.000000,0.000000,events/second
1606444464,19,0.005376,0.000000,0.000000,0.000000,events/second
1606444467,19,0.005371,0.000000,0.000000,0.000000,events/second
1606444470,19,0.005367,0.000000,0.000000,0.000000,events/second
1606444473,19,0.005362,0.000000,0.000000,0.000000,events/second
1606444476,19,0.005358,0.000000,0.000000,0.000000,events/second
1606444479,19,0.005353,0.000000,0.000000,0.000000,events/second
1606444482,19,0.005349,0.000000,0.000000,0.000000,events/second
1606444485,19,0.005344,0.000000,0.000000,0.000000,events/second
1606444488,19,0.005339,0.000000,0.000000,0.000000,events/second
1606444491,19,0.005335,0.000000,0.000000,0.000000,events/second
1606444494,19,0.005331,0.000000,0.000000,0.000000,events/second
